,job200_scenario0_404,job204_scenario3_410,
in27,0.12330705940774855,0.3771836195002344,
B14,0.2185401915984549,0.4087501471797421,
B11,0.16873190637626323,0.4971927399019737,
cn12,0.0,0.3273753342780427,
B54,0.12330705940774855,0.2887410267780027,
B51,0.243316179809488,0.5673935750815216,
os4,0.2185401915984549,0.3771836195002344,
in4,0.16028454505034706,0.3771836195002344,
B33,0.25717449909849494,0.4971927399019737,
sh10,0.2887410267780027,0.3273753342780427,
in22,0.23048538022989484,0.5673935750815216,
