,job818_scenario0_1808,job820_scenario3_1810,
in27,0.17635163629228023,0.43022819638476606,
B14,0.24991445211454477,0.36002736120521817,
B11,0.18314217576075498,0.5502373167865053,
cn12,0.06663088266453909,0.32528392672516493,
B54,0.0,0.1200091204017395,
B51,0.2963607566940197,0.7404472723677926,
os4,0.23065722794907995,0.5502373167865053,
in4,0.2217764832607949,0.4617947240642738,
B33,0.2963607566940197,0.40353907751616586,
sh10,0.5502373167865053,0.5502373167865053,
in22,0.2835299571144265,0.5004290315643138,
