,job314_scenario0_595,job315_scenario1_596,
in27,0.24001824080347867,0.335251372994185,
B14,0.34719656162562496,0.5640956360755123,
B11,0.24001824080347867,0.4236939657164166,
cn12,0.1267996598702139,0.268941410834624,
B54,0.0,0.16543396737025395,
B51,0.3600273612052181,0.4054522081737328,
os4,0.3036848453146773,0.4236939657164166,
in4,0.26124518544981723,0.34719656162562496,
B33,0.335251372994185,0.4054522081737328,
sh10,0.4938948008959645,0.5254613285754722,
in22,0.22718744122388557,0.4054522081737328,
