,job285_scenario1_542,job286_scenario3_545,job287_scenario3_546,
in27,0.12000912040173944,0.2715847684829866,0.5502373167865054,
B14,0.169817405623931,0.2715847684829866,0.3600273612052182,
B11,0.1061508011127325,0.31021907598302667,0.43022819638476606,
cn12,0.0,0.19020995558128723,0.15157564808124718,
B54,0.31021907598302667,0.21332912193487868,0.169817405623931,
B51,0.15157564808124718,0.31021907598302667,0.43022819638476606,
os4,0.12000912040173944,0.21332912193487868,0.2400182408034789,
in4,0.07020083517954784,0.43022819638476606,0.3600273612052182,
B33,0.12000912040173944,0.169817405623931,0.5502373167865054,
sh10,0.31021907598302667,0.3600273612052182,0.2715847684829866,
in22,0.169817405623931,0.31021907598302667,0.3600273612052182,
