,job193_scenario0_392,job194_scenario1_393,
in27,0.16601205325911106,0.26479422901451194,
B14,0.1990907002695722,0.3986616687052583,
B11,0.15864342790177943,0.3284608335257104,
cn12,0.028137968853749862,0.1990907002695722,
B54,0.0,0.05369915824217841,
B51,0.2937173990456572,0.3102190759830266,
os4,0.24001824080347883,0.34885338348306666,
in4,0.15864342790177943,0.22884426308132727,
B33,0.22884426308132727,0.2937173990456572,
sh10,0.4688625038848061,0.3986616687052583,
in22,0.2519634294349188,0.2937173990456572,
