,job549_scenario0_1093,job552_scenario2_1097,job554_scenario3_1101,
in27,0.20215514421272707,0.363918234225205,0.4688625038848061,
B14,0.2885487596145848,0.6590724594660933,0.41905421866261444,
B11,0.23621288843865884,0.3804199111625744,0.5390633390643539,
cn12,0.08526568592168615,0.2885487596145848,0.5004290315643138,
B54,0.12000912040173939,0.34885338348306666,0.34885338348306666,
B51,0.011945188631439896,0.0,0.27865254830351893,
os4,0.29904509826087505,0.7790815798678327,0.4421733850162059,
in4,0.26929153544912,0.2885487596145848,0.7790815798678327,
B33,0.3986616687052582,0.4688625038848061,0.5004290315643138,
sh10,0.5888716242865455,0.5390633390643539,0.5004290315643138,
in22,0.3102190759830266,0.5390633390643539,0.6590724594660933,
