,job227_scenario0_448,job228_scenario1_449,job229_scenario0_451,
in27,0.13386743969074633,0.2854430877719935,0.12000912040173939,
B14,0.0250322970111585,0.13386743969074644,0.0033619806427167553,
B11,0.12679965987021413,0.2854430877719935,0.14123606504807795,
cn12,0.0033619806427167553,0.16543396737025406,0.0,
B54,0.25387656009248577,0.5640956360755124,0.18367572491293804,
B51,0.036977485642598396,0.07873145525333691,0.06366660451119865,
os4,0.19357193622400393,0.25387656009248577,0.18367572491293804,
in4,0.16543396737025406,0.24001824080347883,0.19357193622400393,
B33,0.20406827487029416,0.25387656009248577,0.22718744122388568,
sh10,0.5640956360755124,0.49389480089596455,0.347196561625625,
in22,0.25387656009248577,0.25387656009248577,0.24001824080347883,
