RecordTimeStamp,CurrentSystemTick,JobsId,WorkerId,ArrivalTime,AssignTime,Reason
1644420743,100,job40_scenario0_79,notAssignedYet,79,notAssignedYet,long_waiting_time,
1644420745,148,job69_scenario0_127,notAssignedYet,127,notAssignedYet,long_waiting_time,
1644420745,149,job70_scenario0_128,notAssignedYet,128,notAssignedYet,long_waiting_time,
1644420745,152,job72_scenario2_131,notAssignedYet,131,notAssignedYet,long_waiting_time,
1644420745,155,job73_scenario0_134,notAssignedYet,134,notAssignedYet,long_waiting_time,
1644420745,158,job74_scenario0_137,notAssignedYet,137,notAssignedYet,long_waiting_time,
1644420749,247,job117_scenario0_226,notAssignedYet,226,notAssignedYet,long_waiting_time,
1644420750,270,job132_scenario0_249,notAssignedYet,249,notAssignedYet,long_waiting_time,
1644420750,275,job135_scenario0_254,notAssignedYet,254,notAssignedYet,long_waiting_time,
1644420750,276,job136_scenario1_255,notAssignedYet,255,notAssignedYet,long_waiting_time,
1644420750,277,job137_scenario2_256,notAssignedYet,256,notAssignedYet,long_waiting_time,
1644420750,282,job141_scenario2_261,notAssignedYet,261,notAssignedYet,long_waiting_time,
1644420751,299,job152_scenario0_278,notAssignedYet,278,notAssignedYet,long_waiting_time,
1644420751,305,job156_scenario1_284,notAssignedYet,284,notAssignedYet,long_waiting_time,
1644420751,312,job161_scenario0_291,notAssignedYet,291,notAssignedYet,long_waiting_time,
1644420752,321,job167_scenario0_300,notAssignedYet,300,notAssignedYet,long_waiting_time,
1644420753,354,job186_scenario0_333,notAssignedYet,333,notAssignedYet,long_waiting_time,
1644420754,363,job191_scenario0_342,notAssignedYet,342,notAssignedYet,long_waiting_time,
1644420754,364,job192_scenario0_343,notAssignedYet,343,notAssignedYet,long_waiting_time,
1644420756,378,job201_scenario0_357,notAssignedYet,357,notAssignedYet,long_waiting_time,
1644420758,396,job210_scenario0_375,notAssignedYet,375,notAssignedYet,long_waiting_time,
1644420766,463,job245_scenario0_442,notAssignedYet,442,notAssignedYet,long_waiting_time,
1644420772,526,job276_scenario0_505,notAssignedYet,505,notAssignedYet,long_waiting_time,
1644420779,597,job312_scenario0_576,notAssignedYet,576,notAssignedYet,long_waiting_time,
1644420781,613,job318_scenario0_592,notAssignedYet,592,notAssignedYet,long_waiting_time,
1644420782,623,job325_scenario0_602,notAssignedYet,602,notAssignedYet,long_waiting_time,
1644420784,646,job336_scenario0_625,notAssignedYet,625,notAssignedYet,long_waiting_time,
1644420792,724,job377_scenario0_703,notAssignedYet,703,notAssignedYet,long_waiting_time,
1644420793,733,job382_scenario0_712,notAssignedYet,712,notAssignedYet,long_waiting_time,
1644420793,734,job383_scenario0_713,notAssignedYet,713,notAssignedYet,long_waiting_time,
1644420810,908,job456_scenario0_887,notAssignedYet,887,notAssignedYet,long_waiting_time,
1644420814,951,job481_scenario0_930,notAssignedYet,930,notAssignedYet,long_waiting_time,
1644420829,1134,job552_scenario0_1113,notAssignedYet,1113,notAssignedYet,long_waiting_time,
1644420833,1173,job574_scenario0_1152,notAssignedYet,1152,notAssignedYet,long_waiting_time,
1644420834,1178,job576_scenario0_1157,notAssignedYet,1157,notAssignedYet,long_waiting_time,
1644420834,1185,job580_scenario0_1164,notAssignedYet,1164,notAssignedYet,long_waiting_time,
1644420834,1190,job584_scenario0_1169,notAssignedYet,1169,notAssignedYet,long_waiting_time,
