RecordTimeStamp,SystemTick,AssignmentTick,JobId,WorkerId,JobArrivalTime,JobTime,FreeWorkersCount
1644417894,0,1,job0_scenario1_0,B54,0,5,6,
1644417894,9,10,job3_scenario1_9,B54,9,8,6,
1644417895,19,20,job7_scenario1_19,B54,19,5,6,
1644417895,26,27,job11_scenario0_26,B51,26,12,6,
1644417895,33,34,job13_scenario1_32,B54,32,6,5,
1644417895,38,39,job15_scenario4_34,B14,34,5,4,
1644417895,38,39,job17_scenario2_37,os4,37,2,3,
1644417895,43,44,job18_scenario3_40,os4,40,5,5,
1644417895,48,49,job20_scenario3_47,os4,47,3,6,
1644417895,50,51,job19_scenario2_43,os4,43,1,6,
1644417895,58,59,job22_scenario1_52,B54,52,4,6,
1644417896,61,62,job27_scenario0_60,B51,60,13,5,
1644417896,62,63,job23_scenario1_54,B54,54,8,5,
1644417896,63,64,job24_scenario1_55,B54,55,6,5,
1644417896,65,66,job29_scenario2_65,os4,65,2,4,
1644417896,71,72,job34_scenario3_70,os4,70,8,5,
1644417896,72,73,job30_scenario4_66,B14,66,9,4,
1644417896,76,77,job37_scenario1_74,B54,74,8,4,
1644417896,82,83,job35_scenario0_72,B51,72,12,5,
1644417896,85,86,job32_scenario2_68,os4,68,2,5,
1644417896,87,88,job40_scenario3_82,os4,82,6,5,
1644417896,88,89,job41_scenario1_86,B54,86,7,5,
1644417896,94,95,job43_scenario4_88,B14,88,6,4,
1644417896,95,96,job47_scenario0_94,B51,94,10,4,
1644417896,95,96,job48_scenario2_95,os4,95,2,3,
1644417897,101,102,job44_scenario1_89,B54,89,3,5,
1644417897,102,103,job49_scenario4_96,B14,96,6,4,
1644417897,102,103,job52_scenario2_102,os4,102,5,3,
1644417897,104,105,job45_scenario1_91,B54,91,5,3,
1644417897,111,112,job55_scenario4_105,B14,105,4,6,
1644417897,112,113,job54_scenario0_104,B51,104,7,5,
1644417897,113,114,job50_scenario1_99,B54,99,7,4,
1644417897,117,118,job58_scenario3_111,os4,111,8,4,
1644417897,123,124,job56_scenario1_108,B54,108,8,5,
1644417897,126,127,job62_scenario0_123,B51,123,13,5,
1644417897,127,128,job64_scenario2_127,os4,127,2,4,
1644417898,148,149,job67_scenario4_135,B14,135,3,6,
1644417898,148,149,job72_scenario3_144,os4,144,10,5,
1644417898,151,152,job66_scenario1_133,B54,133,5,4,
1644417898,161,162,job71_scenario1_142,B54,142,4,6,
1644417898,161,162,job83_scenario3_159,os4,159,5,5,
1644417899,167,168,job74_scenario1_147,B54,147,8,6,
1644417899,167,168,job89_scenario3_166,os4,166,6,5,
1644417899,168,169,job78_scenario0_152,B51,152,14,4,
1644417899,174,175,job68_scenario3_138,os4,138,4,4,
1644417899,175,176,job79_scenario1_154,B54,154,6,4,
1644417899,177,178,job80_scenario1_156,B54,156,8,4,
1644417899,182,183,job88_scenario1_165,B54,165,3,5,
1644417899,182,183,job90_scenario0_167,B51,167,12,5,
1644417899,182,183,job95_scenario3_175,os4,175,1,4,
1644417899,185,186,job87_scenario1_163,B54,163,5,6,
1644417899,188,189,job94_scenario0_174,B51,174,12,6,
1644417900,195,196,job93_scenario1_172,B54,172,5,6,
1644417900,197,198,job98_scenario0_185,B51,185,11,5,
1644417900,202,203,job103_scenario0_199,B51,199,13,6,
1644417900,203,204,job101_scenario3_195,os4,195,6,5,
1644417900,204,205,job96_scenario1_180,B54,180,4,4,
1644417900,211,212,job112_scenario2_211,os4,211,1,6,
1644417900,213,214,job100_scenario0_194,os4,194,16,6,
1644417901,214,215,job97_scenario0_182,B51,182,9,5,
1644417901,222,223,job99_scenario0_190,B51,190,13,5,
1644417901,224,225,job116_scenario1_218,B54,218,6,5,
1644417901,231,232,job107_scenario0_204,B51,204,13,6,
1644417901,234,235,job111_scenario2_208,os4,208,2,5,
1644417901,238,239,job114_scenario0_213,os4,213,16,6,
1644417902,244,245,job124_scenario1_238,B54,238,6,5,
1644417902,251,252,job120_scenario1_226,B54,226,6,5,
1644417902,254,255,job126_scenario3_240,os4,240,7,5,
1644417902,260,261,job122_scenario0_231,B51,231,17,6,
1644417902,260,261,job135_scenario2_259,os4,259,2,5,
1644417903,265,266,job129_scenario0_247,os4,247,17,5,
1644417903,277,278,job142_scenario0_273,B51,273,9,5,
1644417903,282,283,job145_scenario1_279,B14,279,7,5,
1644417903,283,284,job131_scenario0_249,B51,249,10,5,
1644417903,283,284,job130_scenario2_248,os4,248,2,4,
1644417904,285,286,job144_scenario2_278,os4,278,2,4,
1644417904,290,291,job132_scenario0_251,B51,251,15,6,
1644417904,292,293,job139_scenario1_268,B54,268,4,5,
1644417904,295,296,job151_scenario2_293,os4,293,2,5,
1644417904,299,300,job141_scenario1_271,B54,271,4,6,
1644417904,300,301,job152_scenario2_296,os4,296,1,5,
1644417905,303,304,job155_scenario1_301,B14,301,7,5,
1644417905,305,306,job147_scenario0_284,B51,284,15,5,
1644417905,310,311,job153_scenario3_298,os4,298,8,5,
1644417905,312,313,job143_scenario1_274,B54,274,5,5,
1644417905,318,319,job167_scenario2_316,os4,316,2,6,
1644417906,320,321,job156_scenario4_303,B14,303,5,6,
1644417906,324,325,job148_scenario3_288,os4,288,5,5,
1644417906,329,330,job157_scenario2_304,os4,304,2,6,
1644417906,330,331,job150_scenario4_291,B14,291,5,6,
1644417906,333,334,job158_scenario1_305,B54,305,6,5,
1644417906,334,335,job174_scenario2_327,os4,327,2,4,
1644417906,338,339,job163_scenario0_310,B51,310,14,5,
1644417907,340,341,job177_scenario1_332,B54,332,4,5,
1644417907,340,341,job172_scenario2_324,os4,324,3,4,
1644417907,350,351,job164_scenario3_312,os4,312,3,5,
1644417907,352,353,job184_scenario0_342,B51,342,9,5,
1644417907,354,355,job171_scenario1_322,B54,322,5,6,
1644417908,355,356,job187_scenario3_346,os4,346,5,5,
1644417908,356,357,job175_scenario0_329,B51,329,11,4,
1644417908,359,360,job179_scenario1_334,B54,334,4,4,
1644417908,361,362,job180_scenario2_335,os4,335,1,5,
