,job220_scenario0_406,job221_scenario1_407,
in27,0.13386743969074633,0.20406827487029416,
B14,0.21524225259244573,0.40545220817373295,
B11,0.13386743969074633,0.3036848453146773,
cn12,0.0,0.24001824080347883,
B54,0.18367572491293804,0.3738856804942252,
B51,0.2689414108346241,0.18367572491293804,
os4,0.14123606504807795,0.24001824080347883,
in4,0.16543396737025406,0.21524225259244573,
B33,0.19357193622400393,0.21524225259244573,
sh10,0.6841047564772518,0.2854430877719935,
in22,0.21524225259244573,0.3036848453146773,
