,job803_scenario0_1892,job804_scenario1_1893,
in27,0.19020995558128717,0.3719725498366581,
B14,0.22884426308132727,0.5186707891069977,
B11,0.12587871853465826,0.5186707891069977,
cn12,0.01506485074213837,0.22884426308132727,
B54,0.21834792443503703,0.5186707891069977,
B51,0.26479422901451194,0.24001824080347883,
os4,0.16601205325911106,0.2937173990456572,
in4,0.20845171312397115,0.2786525483035189,
B33,0.43022819638476606,0.2786525483035189,
sh10,0.0,0.19020995558128717,
in22,0.2519634294349188,0.34885338348306666,
