,job545_scenario0_1099,job546_scenario0_1100,
in27,0.2715847684829865,0.3175877013403582,
B14,0.39159388888472596,0.3600273612052183,
B11,0.3175877013403582,0.2715847684829865,
cn12,0.169817405623931,0.17635163629228023,
B54,0.39159388888472596,0.41636987709575907,
B51,0.46179472406427374,0.5818038444660132,
os4,0.35066634835081933,0.4452930471269043,
in4,0.3600273612052183,0.33333824233661813,
B33,0.03156652767950774,0.0,
sh10,0.19020995558128717,0.33333824233661813,
in22,0.41636987709575907,0.39159388888472596,
