,job431_scenario2_842,job432_scenario0_843,job433_scenario1_844,
in27,0.3013383312947417,0.13590436392448757,0.24308268474663386,
B14,0.42134745169648113,0.21996351839304235,0.42134745169648113,
B11,0.255913484326227,0.13590436392448757,0.42134745169648113,
cn12,0.18132921089300225,0.0,0.19957096843568622,
B54,0.4599817591965212,0.3195800888374255,0.3630918051483732,
B51,0.255913484326227,0.28483665435737227,0.255913484326227,
os4,0.5799908795982606,0.2311374961151939,0.26977180361523395,
in4,0.2094671797467521,0.16482753395563288,0.255913484326227,
B33,0.5097900444187127,0.3630918051483732,0.255913484326227,
sh10,0.3630918051483732,0.3897809240169734,0.3897809240169734,
in22,0.7,0.16482753395563288,0.3195800888374255,
