,job212_scenario1_392,job213_scenario0_393,job214_scenario2_396,
in27,0.2786525483035188,0.14357857715964106,0.2635876975613805,
B14,0.3337885327409283,0.1509472025169727,0.5036059383648592,
B11,0.24972937827237357,0.16669774351323263,0.3337885327409283,
cn12,0.16669774351323263,0.0,0.1751451048391488,
B54,0.38359681796311995,0.22495339006134046,0.5036059383648592,
B51,0.22495339006134046,0.2635876975613805,0.2786525483035188,
os4,0.24972937827237357,0.22495339006134046,0.45379765314266773,
in4,0.20328307369289866,0.1751451048391488,0.23689857869278041,
B33,0.2786525483035188,0.2635876975613805,0.5738067735444071,
sh10,0.31339598278357206,0.5738067735444071,0.38359681796311995,
in22,0.3337885327409283,0.2137794123391889,0.35690769909451975,
