,job164_scenario3_312,job166_scenario4_314,job167_scenario2_316,
in27,0.2400182408034788,0.14312828675533085,0.0,
B14,0.09961657044438316,0.3600273612052182,0.06487313596432992,
B11,0.14312828675533085,0.09961657044438316,0.023119166353591514,
cn12,0.09961657044438316,0.2898265260256704,0.0,
B54,0.049808285222191606,0.4800364816069576,0.3600273612052182,
B51,0.2898265260256704,0.2898265260256704,0.08137481290169934,
os4,0.2898265260256704,0.3600273612052182,0.14312828675533085,
in4,0.14312828675533085,0.16981740562393105,0.03594996593318467,
B33,0.14312828675533085,0.06487313596432992,0.2400182408034788,
sh10,0.16981740562393105,0.2400182408034788,0.2400182408034788,
in22,0.08137481290169934,0.06487313596432992,0.2400182408034788,
