,job47_scenario0_94,job50_scenario1_99,
in27,0.15546652110123393,0.2754756415029733,
B14,0.260410790760835,0.2754756415029733,
B11,0.16352083671268713,0.3306116259403828,
cn12,0.0,0.16352083671268713,
B54,0.22177648326079497,0.29197731844034275,
B51,0.29197731844034275,0.2754756415029733,
os4,0.24655247147182807,0.3306116259403828,
in4,0.260410790760835,0.31021907598302656,
B33,0.260410790760835,0.2754756415029733,
sh10,0.24655247147182807,0.4119864388420822,
in22,0.22177648326079497,0.23372167189223492,
