,job172_scenario2_324,job174_scenario2_327,
in27,0.04980828522219166,0.12000912040173944,
B14,0.13825087794442326,0.18176259425537095,
B11,0.13825087794442326,0.12000912040173944,
cn12,0.008880744688285036,0.07458427343322477,
B54,0.12000912040173944,0.20845171312397115,
B51,0.12000912040173944,0.12000912040173944,
os4,0.3986616687052583,0.20845171312397115,
in4,0.0884425927222317,0.0,
B33,0.1586434279017795,0.27865254830351893,
sh10,0.27865254830351893,0.2400182408034789,
in22,0.27865254830351893,0.13825087794442326,
