,job182_scenario2_339,job183_scenario1_340,job184_scenario0_342,
in27,0.24972937827237357,0.2635876975613805,0.14357857715964106,
B14,0.3337885327409283,0.45379765314266773,0.24972937827237357,
B11,0.45379765314266773,0.31339598278357206,0.12972025787063413,
cn12,0.18402584952743384,0.1751451048391488,0.0,
B54,0.5036059383648592,0.38359681796311995,0.2137794123391889,
B51,0.1751451048391488,0.16669774351323263,0.35690769909451975,
os4,0.6938158939461465,0.4151633456426277,0.24972937827237357,
in4,0.35690769909451975,0.20328307369289866,0.1509472025169727,
B33,0.45379765314266773,0.29515422524088825,0.23689857869278041,
sh10,0.4151633456426277,0.6938158939461465,0.6938158939461465,
in22,0.3337885327409283,0.4151633456426277,0.19338686238183278,
