,job254_scenario2_473,job256_scenario4_475,job257_scenario2_476,
in27,0.13507397114387765,0.19020995558128712,0.16981740562393088,
B14,0.3600273612052181,0.31021907598302656,0.3600273612052181,
B11,0.13507397114387765,0.2715847684829865,0.12000912040173933,
cn12,0.03156652767950763,0.21332912193487857,0.05970449653325749,
B54,0.12000912040173933,0.24001824080347872,0.07020083517954773,
B51,0.07020083517954773,0.21332912193487857,0.09332000153313924,
os4,0.3600273612052181,0.31021907598302656,0.2715847684829865,
in4,0.13507397114387765,0.2715847684829865,0.1061508011127324,
B33,0.0,0.0,0.023119166353591458,
sh10,0.5502373167865053,0.16981740562393088,0.24001824080347878,
in22,0.31021907598302656,0.3600273612052181,0.3600273612052181,
