,job737_scenario1_1660,job738_scenario1_1662,
in27,0.07825515079100098,0.15475255488179263,
B14,0.17514510483914886,0.25651991774084826,
B11,0.25651991774084826,0.10494426965960107,
cn12,0.0,0.0080543156114532,
B54,0.22495339006134052,0.2951542252408883,
B51,0.09108595037059414,0.22495339006134052,
os4,0.22495339006134052,0.25651991774084826,
in4,0.05513598443740947,0.03474343448005335,
B33,0.07825515079100098,0.10494426965960107,
sh10,0.5351724660443671,0.4151633456426277,
in22,0.12000912040173939,0.10494426965960107,
