,job891_scenario4_2233,job892_scenario0_2234,
in27,0.31651564489427064,0.1328399199813327,
B14,0.36002736120521833,0.18714551163813242,
B11,0.38671648007381854,0.14669823927033965,
cn12,0.31651564489427064,0.0,
B54,0.36002736120521833,0.1782647669498474,
B51,0.29827388735158683,0.22807305217203905,
os4,0.3369081948516269,0.240018240803479,
in4,0.6969355560568451,0.16981740562393122,
B33,0.20640273580359725,0.240018240803479,
sh10,0.4182830077533263,0.2817722104142174,
in22,0.5769264356551057,0.22807305217203905,
