,job164_scenario3_312,job168_scenario1_317,
in27,0.3488533834830667,0.1319543090331794,
B14,0.20845171312397104,0.20845171312397104,
B11,0.25196342943491873,0.1586434279017795,
cn12,0.20845171312397104,0.10883514267958788,
B54,0.1586434279017795,0.4688625038848061,
B51,0.39866166870525827,0.19020995558128723,
os4,0.39866166870525827,0.1586434279017795,
in4,0.25196342943491873,0.14478510861277255,
B33,0.06175347385363161,0.0,
sh10,0.27865254830351893,0.31021907598302667,
in22,0.19020995558128723,0.1737082786439178,
