,job178_scenario1_333,job181_scenario3_337,job182_scenario2_339,
in27,0.04708166882595627,0.2870999096294351,0.08303163475914094,
B14,0.21689907444988732,0.21689907444988732,0.16709078922769566,
B11,0.11195480479028619,0.33690819485162665,0.2870999096294351,
cn12,0.0,0.16709078922769566,0.017328106014201206,
B54,0.24846560212939506,0.24846560212939506,0.33690819485162665,
B51,0.05825564654810783,0.2870999096294351,0.00844736132591617,
os4,0.04708166882595627,0.33690819485162665,0.5271181504329139,
in4,0.017328106014201206,0.2870999096294351,0.19020995558128712,
B33,0.21689907444988732,0.21689907444988732,0.2870999096294351,
sh10,0.33690819485162665,0.2870999096294351,0.24846560212939506,
in22,0.05825564654810783,0.2870999096294351,0.16709078922769566,
