,job277_scenario2_512,job280_scenario1_516,
in27,0.08526568592168615,0.0,
B14,0.3986616687052582,0.1447851086127725,
B11,0.34885338348306666,0.34885338348306666,
cn12,0.26929153544912,0.23621288843865884,
B54,0.6590724594660933,0.5888716242865455,
B51,0.3986616687052582,0.26929153544912,
os4,0.5390633390643539,0.41905421866261444,
in4,0.3102190759830266,0.34885338348306666,
B33,0.4688625038848061,0.41905421866261444,
sh10,0.5004290315643138,0.6590724594660933,
in22,0.7790815798678327,0.34885338348306666,
