,job46_scenario2_93,job47_scenario0_94,job48_scenario2_95,
in27,0.23372167189223492,0.15546652110123393,0.29197731844034275,
B14,0.5004290315643138,0.260410790760835,0.3306116259403828,
B11,0.3306116259403828,0.16352083671268713,0.3306116259403828,
cn12,0.20010616689235317,0.0,0.14040167035909557,
B54,0.5004290315643138,0.22177648326079497,0.5004290315643138,
B51,0.29197731844034275,0.29197731844034275,0.24655247147182807,
os4,0.29197731844034275,0.24655247147182807,0.35373079229397425,
in4,0.18084894272688834,0.260410790760835,0.24655247147182807,
B33,0.3306116259403828,0.260410790760835,0.5706298667438616,
sh10,0.5706298667438616,0.24655247147182807,0.35373079229397425,
in22,0.4119864388420822,0.22177648326079497,0.35373079229397425,
