,job106_scenario1_203,job110_scenario2_207,job113_scenario0_212,
in27,0.42033198507369995,0.4407245350310562,0.23012202949241278,
B14,0.13050545904802957,0.1803137442702213,0.0,
B11,0.49053282025324785,0.3438345809829083,0.3438345809829083,
cn12,0.35666538056250147,0.26557943019190733,0.11334920075301347,
B54,0.8007518962362744,0.5220993479327556,0.40209022753101614,
B51,0.3705236998515084,0.46384370138464764,0.3855885505936467,
os4,0.21188027194972892,0.18519115308112877,0.03156652767950763,
in4,0.3207154146293168,0.33188939235146836,0.2578832048071006,
B33,0.3207154146293168,0.5607336554327956,0.42033198507369995,
sh10,0.680742775834535,0.4407245350310562,0.6105419406549872,
in22,0.33188939235146836,0.4407245350310562,0.3003228646719607,
