,job573_scenario3_1178,job574_scenario2_1179,
in27,0.14976268321349445,0.0,
B14,0.1728818495670859,0.1728818495670859,
B11,0.12937013325613822,0.06570352874493973,
cn12,0.06570352874493973,0.06570352874493973,
B54,0.23113749611519385,0.3897809240169733,
B51,0.23113749611519385,0.06570352874493973,
os4,0.1728818495670859,0.23113749611519385,
in4,0.2697718036152339,0.05287272916534658,
B33,0.23113749611519385,0.31958008883742545,
sh10,0.3897809240169733,0.23113749611519385,
in22,0.1995709684356861,0.3897809240169733,
