,job106_scenario1_203,job108_scenario1_205,job110_scenario2_207,
in27,0.36709514102575047,0.43729597620529836,0.3874876909831067,
B14,0.3874876909831067,0.34885338348306666,0.43729597620529836,
B11,0.43729597620529836,0.33235170654569723,0.29059773693495883,
cn12,0.303428536514552,0.18341941611281254,0.21234258614395785,
B54,0.7475150521883249,0.5074968113848461,0.4688625038848061,
B51,0.3172868558035589,0.33235170654569723,0.41060685733669816,
os4,0.038634307500040044,0.07020083517954778,0.011945188631439896,
in4,0.2674785705813673,0.36709514102575047,0.2786525483035189,
B33,0.2674785705813673,0.33235170654569723,0.5074968113848461,
sh10,0.6275059317865855,0.6275059317865855,0.3874876909831067,
in22,0.0,0.08844259272223165,0.10883514267958783,
