,job164_scenario3_312,job168_scenario1_317,job169_scenario0_320,
in27,0.4629929057518871,0.2460938313019998,0.15277382976886045,
B14,0.32259123539279144,0.32259123539279144,0.22297466494840829,
B11,0.36610295170373913,0.2727829501705999,0.1260847109002603,
cn12,0.32259123539279144,0.22297466494840829,0.0,
B54,0.2727829501705999,0.5830020261536265,0.23414864267055985,
B51,0.5128011909740786,0.30434947785010763,0.32259123539279144,
os4,0.5128011909740786,0.2727829501705999,0.2727829501705999,
in4,0.36610295170373913,0.25892463088159295,0.17589299612245202,
B33,0.36610295170373913,0.30434947785010763,0.23414864267055985,
sh10,0.39279207057233934,0.4243585982518471,0.5830020261536265,
in22,0.30434947785010763,0.2878478009127382,0.23414864267055985,
