,job25_scenario1_56,job26_scenario4_59,
in27,0.08526568592168604,0.1404016703590955,
B14,0.043511716310947635,0.38041991116257434,
B11,0.07020083517954773,0.5004290315643137,
cn12,0.0,0.12000912040173928,
B54,0.2217764832607949,0.26041079076083495,
B51,0.043511716310947635,0.16352083671268697,
os4,0.1404016703590955,0.3102190759830265,
in4,0.1404016703590955,0.3102190759830265,
B33,0.043511716310947635,0.10176736285905547,
sh10,0.12000912040173928,0.10176736285905547,
in22,0.1404016703590955,0.05634251589054079,
