,job455_scenario1_896,job456_scenario2_898,
in27,0.07020083517954773,0.12000912040173928,
B14,0.38041991116257434,0.12000912040173928,
B11,0.10176736285905547,0.03156652767950768,
cn12,0.0,0.02039254995735612,
B54,0.19020995558128717,0.38041991116257434,
B51,0.10176736285905547,0.08526568592168604,
os4,0.19020995558128717,0.38041991116257434,
in4,0.009896211311065883,0.03156652767950768,
B33,0.10176736285905547,0.38041991116257434,
sh10,0.19020995558128717,0.10176736285905547,
in22,0.10176736285905547,0.26041079076083495,
