,job719_scenario2_1595,job723_scenario1_1599,
in27,0.24390911382346558,0.20215514421272718,
B14,0.0,0.1319543090331794,
B11,0.22884426308132727,0.2786525483035188,
cn12,0.10176736285905563,0.09497682339058089,
B54,0.6590724594660933,0.4190542186626145,
B51,0.29904509826087505,0.29904509826087505,
os4,0.4190542186626145,0.21498594379232033,
in4,0.15864342790177954,0.260410790760835,
B33,0.5390633390643539,0.21498594379232033,
sh10,0.5390633390643539,0.3221642646144665,
in22,0.29904509826087505,0.2786525483035188,
