,job637_scenario2_1341,job638_scenario4_1344,
in27,0.08303163475914094,0.16709078922769566,
B14,0.24846560212939506,0.11195480479028619,
B11,0.08303163475914094,0.1284564817276556,
cn12,0.0,0.11195480479028619,
B54,0.2870999096294351,0.14669823927033943,
B51,0.017328106014201206,0.1284564817276556,
os4,0.4071090300311745,0.33690819485162665,
in4,0.21689907444988732,0.33690819485162665,
B33,0.19020995558128712,0.04708166882595627,
sh10,0.33690819485162665,0.11195480479028619,
in22,0.21689907444988732,0.16709078922769566,
