,job566_scenario4_1156,job567_scenario0_1159,
in27,0.2332277013350042,0.13444552557960332,
B14,0.43729597620529836,0.1768851854444634,
B11,0.2786525483035189,0.10668435026491552,
cn12,0.43729597620529836,0.0,
B54,0.43729597620529836,0.19727773540181953,
B51,0.43729597620529836,0.3670951410257506,
os4,0.3986616687052583,0.22039690175541105,
in4,0.3986616687052583,0.19727773540181953,
B33,0.3172868558035589,0.1867813967555293,
sh10,0.5573050966070378,0.3986616687052583,
in22,0.3670951410257506,0.2084517131239711,
