,job637_scenario2_1341,job639_scenario0_1348,
in27,0.24655247147182807,0.08009704649061378,
B14,0.4119864388420822,0.1719681980386033,
B11,0.24655247147182807,0.13333389053856337,
cn12,0.16352083671268713,0.0,
B54,0.45062074634212224,0.260410790760835,
B51,0.18084894272688834,0.29197731844034275,
os4,0.5706298667438616,0.260410790760835,
in4,0.38041991116257445,0.19020995558128728,
B33,0.35373079229397425,0.2754756415029733,
sh10,0.5004290315643138,0.45062074634212224,
in22,0.38041991116257445,0.20010616689235317,
