,job359_scenario3_673,job360_scenario4_675,
in27,0.12000912040173933,0.05825564654810783,
B14,0.3369081948516267,0.12000912040173933,
B11,0.07649740409079164,0.12000912040173933,
cn12,0.0,0.3369081948516267,
B54,0.026689118868600092,0.3369081948516267,
B51,0.3369081948516267,0.26670735967207887,
os4,0.07649740409079164,0.17826476694984728,
in4,0.3369081948516267,0.26670735967207887,
B33,0.12000912040173933,0.05825564654810783,
sh10,0.3369081948516267,0.17826476694984728,
in22,0.17826476694984728,0.26670735967207887,
