,job106_scenario1_203,job107_scenario0_204,job108_scenario1_205,
in27,0.42535078757385836,0.262902007307259,0.49555162275340625,
B14,0.2555333819499275,0.15864342790177943,0.21689907444988732,
B11,0.49555162275340625,0.29598065431772014,0.3906073530938051,
cn12,0.36168418306265987,0.10883514267958772,0.24167506266092043,
B54,0.6155607431551455,0.21689907444988732,0.3755425023516668,
B51,0.1853325467703797,0.21689907444988732,0.20039739751251795,
os4,0.49555162275340625,0.3755425023516668,0.527118150432914,
in4,0.3257342171294752,0.33690819485162676,0.42535078757385836,
B33,0.3257342171294752,0.3488533834830667,0.3906073530938051,
sh10,0.6857615783346934,0.49555162275340625,0.6857615783346934,
in22,0.0,0.038634307500040044,0.08844259272223165,
