,job84_scenario0_160,job85_scenario1_161,
in27,0.1270769002222717,0.22039690175541105,
B14,0.2786525483035189,0.26215087136614945,
B11,0.15019606657586326,0.2084517131239711,
cn12,0.0,0.1768851854444634,
B54,0.24708602062401114,0.5573050966070378,
B51,0.22039690175541105,0.22039690175541105,
os4,0.22039690175541105,0.26215087136614945,
in4,0.13444552557960332,0.1768851854444634,
B33,0.1867813967555293,0.2084517131239711,
sh10,0.3670951410257506,0.3986616687052583,
in22,0.3172868558035589,0.2968943058462027,
