,job106_scenario1_203,job108_scenario1_205,job109_scenario2_206,
in27,0.3986616687052582,0.4688625038848061,0.3804199111625744,
B14,0.29904509826087505,0.26041079076083495,0.5390633390643539,
B11,0.4688625038848061,0.363918234225205,0.32216426461446657,
cn12,0.3349950641940597,0.21498594379232028,0.26929153544912,
B54,0.6590724594660933,0.41905421866261444,0.29904509826087505,
B51,0.22884426308132733,0.24390911382346558,0.29904509826087505,
os4,0.05369915824217841,0.08526568592168615,0.05369915824217841,
in4,0.29904509826087505,0.3986616687052582,0.32216426461446657,
B33,0.29904509826087505,0.363918234225205,0.6590724594660933,
sh10,0.6590724594660933,0.6590724594660933,0.7790815798678327,
in22,0.0,0.08844259272223165,0.19020995558128717,
