,job321_scenario2_600,job323_scenario1_604,
in27,0.3600273612052182,0.3435256842678488,
B14,0.3435256842678488,0.5186707891069977,
B11,0.25825999834616276,0.37826911874790203,
cn12,0.2235165638661094,0.18805916316661486,
B54,0.4484699539274499,0.3600273612052182,
B51,0.0,0.06487313596432998,
os4,0.37826911874790203,0.3435256842678488,
in4,0.3435256842678488,0.4217808350588497,
B33,0.7586890299104765,0.39866166870525827,
sh10,0.4217808350588497,0.37826911874790203,
in22,0.39866166870525827,0.37826911874790203,
