,job582_scenario2_1193,job583_scenario2_1195,
in27,0.03156652767950774,0.0813748129016994,
B14,0.43022819638476606,0.21332912193487868,
B11,0.21332912193487868,0.12000912040173944,
cn12,0.0,0.09332000153313935,
B54,0.19020995558128723,0.3600273612052182,
B51,0.0597044965332576,0.13507397114387776,
os4,0.2400182408034789,0.31021907598302667,
in4,0.04980828522219172,0.040447272367792775,
B33,0.31021907598302667,0.2400182408034789,
sh10,0.5502373167865054,0.2715847684829866,
in22,0.21332912193487868,0.5502373167865054,
