RecordTimeStamp,SystemTick,AssignmentTick,JobId,WorkerId,JobArrivalTime,JobTime,FreeWorkersCount
1644417519,0,1,job0_scenario1_0,B54,0,5,4,
1644417520,4,5,job1_scenario1_4,B11,4,13,3,
1644417520,9,10,job3_scenario1_9,B14,9,8,3,
1644417520,11,12,job4_scenario1_11,B54,11,6,2,
1644417521,18,19,job6_scenario1_18,B54,18,6,4,
1644417521,19,20,job7_scenario1_19,cn12,19,20,3,
1644417521,22,23,job9_scenario1_22,B14,22,9,2,
1644417522,26,27,job11_scenario0_26,B11,26,26,2,
1644417522,32,33,job13_scenario1_32,B54,32,6,2,
1644417523,37,38,job17_scenario2_37,B14,37,3,1,
1644417524,51,52,job21_scenario1_49,B54,49,5,3,
1644417525,56,57,job25_scenario1_56,B54,56,6,4,
1644417525,59,60,job26_scenario4_59,B11,59,2,4,
1644417526,61,62,job27_scenario0_60,in27,60,26,3,
1644417526,65,66,job28_scenario1_61,B54,61,5,3,
1644417527,68,69,job30_scenario4_66,B11,66,9,2,
1644417527,69,70,job29_scenario2_65,B14,65,1,1,
1644417527,74,75,job35_scenario0_72,B14,72,17,2,
1644417527,74,75,job37_scenario1_74,B54,74,8,1,
1644417528,81,82,job39_scenario0_80,cn12,80,52,1,
1644417529,84,85,job38_scenario1_78,B54,78,5,1,
1644417529,88,89,job42_scenario0_87,in27,87,25,1,
1644417529,88,89,job43_scenario4_88,B11,88,3,0,
1644417530,91,92,job45_scenario1_91,B54,91,5,0,
1644417530,93,94,job46_scenario2_93,B14,93,5,1,
1644417531,94,95,job47_scenario0_94,B11,94,22,0,
1644417533,103,104,job51_scenario0_101,B14,101,20,1,
1644417533,103,104,job53_scenario1_103,B54,103,6,0,
1644417534,110,111,job56_scenario1_108,B54,108,8,0,
1644417535,114,115,job59_scenario0_113,in27,113,26,0,
1644417536,118,119,job60_scenario3_118,B11,118,5,0,
1644417539,129,130,job65_scenario0_128,B11,128,25,2,
1644417539,129,130,job63_scenario1_124,B54,124,6,1,
1644417540,134,135,job48_scenario2_95,B14,95,5,1,
1644417542,142,143,job71_scenario1_142,B54,142,4,3,
1644417542,146,147,job73_scenario1_146,B54,146,4,3,
1644417543,147,148,job70_scenario1_141,B54,141,3,3,
1644417544,151,152,job74_scenario1_147,B54,147,8,3,
1644417545,157,158,job77_scenario2_151,B14,151,3,3,
1644417546,161,162,job81_scenario2_157,B14,157,3,4,
1644417546,163,164,job87_scenario1_163,B54,163,5,3,
1644417547,164,165,job78_scenario0_152,in27,152,27,2,
1644417547,164,165,job67_scenario4_135,B11,135,4,1,
1644417548,168,169,job84_scenario0_160,B14,160,20,1,
1644417548,168,169,job72_scenario3_144,B11,144,5,1,
1644417548,169,170,job86_scenario1_162,B54,162,2,2,
1644417549,171,172,job92_scenario3_171,B11,171,6,1,
1644417550,174,175,job94_scenario0_174,B11,174,23,2,
1644417550,176,177,job80_scenario1_156,B54,156,8,1,
1644417551,180,181,job83_scenario3_159,B11,159,6,1,
1644417552,187,188,job96_scenario1_180,B54,180,4,2,
1644417553,189,190,job97_scenario0_182,B14,182,17,2,
1644417554,194,195,job99_scenario0_190,in27,190,27,3,
1644417554,195,196,job101_scenario3_195,B11,195,2,2,
1644417556,206,207,job108_scenario1_205,B54,205,8,2,
1644417557,210,211,job95_scenario3_175,B11,175,5,2,
1644417558,212,213,job112_scenario2_211,B14,211,6,1,
1644417560,222,223,job105_scenario0_202,in27,202,24,4,
1644417560,224,225,job113_scenario0_212,B11,212,19,3,
1644417562,231,232,job110_scenario2_207,B14,207,2,2,
1644417562,232,233,job118_scenario1_220,B54,220,7,1,
1644417562,233,234,job111_scenario2_208,B14,208,7,1,
1644417563,237,238,job122_scenario0_231,B14,231,14,1,
1644417564,242,243,job116_scenario1_218,B54,218,6,2,
1644417565,248,249,job129_scenario0_247,B14,247,14,3,
1644417566,252,253,job121_scenario4_227,B11,227,7,4,
1644417568,260,261,job130_scenario2_248,B14,248,5,4,
1644417568,260,261,job124_scenario1_238,B54,238,6,3,
1644417569,263,264,job127_scenario2_242,B14,242,6,3,
1644417570,269,270,job123_scenario2_233,B14,233,3,4,
1644417571,272,273,job140_scenario3_269,B11,269,3,4,
1644417571,273,274,job132_scenario0_251,in27,251,27,3,
1644417571,274,275,job135_scenario2_259,B14,259,6,2,
1644417573,284,285,job133_scenario2_254,B14,254,3,3,
1644417573,284,285,job134_scenario1_256,B54,256,7,2,
1644417574,285,286,job147_scenario0_284,B11,284,19,1,
1644417575,290,291,job149_scenario1_290,B14,290,11,1,
1644417577,302,303,job145_scenario1_279,B54,279,4,3,
1644417577,304,305,job148_scenario3_288,B11,288,2,3,
1644417578,308,309,job160_scenario2_307,B14,307,3,4,
