RecordTimeStamp,CurrentSystemTick,JobsId,WorkerId,ArrivalTime,AssignTime,Reason
1644423394,116,job44_scenario1_95,notAssignedYet,95,notAssignedYet,long_waiting_time,
1644423395,122,job49_scenario0_101,notAssignedYet,101,notAssignedYet,long_waiting_time,
1644423395,124,job50_scenario1_103,notAssignedYet,103,notAssignedYet,long_waiting_time,
1644423395,127,job51_scenario1_106,notAssignedYet,106,notAssignedYet,long_waiting_time,
1644423395,129,job53_scenario0_108,notAssignedYet,108,notAssignedYet,long_waiting_time,
1644423395,139,job59_scenario1_118,notAssignedYet,118,notAssignedYet,long_waiting_time,
1644423396,144,job62_scenario3_123,notAssignedYet,123,notAssignedYet,long_waiting_time,
1644423399,214,job92_scenario3_193,notAssignedYet,193,notAssignedYet,long_waiting_time,
1644423399,224,job100_scenario3_203,notAssignedYet,203,notAssignedYet,long_waiting_time,
1644423402,309,job139_scenario0_288,notAssignedYet,288,notAssignedYet,long_waiting_time,
1644423403,325,job150_scenario0_304,notAssignedYet,304,notAssignedYet,long_waiting_time,
1644423403,337,job156_scenario1_316,notAssignedYet,316,notAssignedYet,long_waiting_time,
1644423403,340,job158_scenario0_319,notAssignedYet,319,notAssignedYet,long_waiting_time,
1644423404,354,job166_scenario2_333,notAssignedYet,333,notAssignedYet,long_waiting_time,
1644423405,367,job171_scenario0_346,notAssignedYet,346,notAssignedYet,long_waiting_time,
1644423406,401,job194_scenario0_380,notAssignedYet,380,notAssignedYet,long_waiting_time,
1644423406,408,job198_scenario0_387,notAssignedYet,387,notAssignedYet,long_waiting_time,
1644423406,409,job199_scenario1_388,notAssignedYet,388,notAssignedYet,long_waiting_time,
1644423406,412,job201_scenario3_391,notAssignedYet,391,notAssignedYet,long_waiting_time,
1644423407,427,job207_scenario0_406,notAssignedYet,406,notAssignedYet,long_waiting_time,
1644423407,429,job209_scenario1_408,notAssignedYet,408,notAssignedYet,long_waiting_time,
1644423407,431,job210_scenario1_410,notAssignedYet,410,notAssignedYet,long_waiting_time,
1644423408,456,job224_scenario1_435,notAssignedYet,435,notAssignedYet,long_waiting_time,
1644423410,504,job245_scenario0_483,notAssignedYet,483,notAssignedYet,long_waiting_time,
1644423410,508,job247_scenario4_487,notAssignedYet,487,notAssignedYet,long_waiting_time,
1644423410,517,job252_scenario4_496,notAssignedYet,496,notAssignedYet,long_waiting_time,
1644423411,525,job257_scenario1_504,notAssignedYet,504,notAssignedYet,long_waiting_time,
1644423412,541,job266_scenario2_520,notAssignedYet,520,notAssignedYet,long_waiting_time,
1644423412,543,job267_scenario0_522,notAssignedYet,522,notAssignedYet,long_waiting_time,
1644423412,549,job270_scenario0_528,notAssignedYet,528,notAssignedYet,long_waiting_time,
1644423412,553,job273_scenario1_532,notAssignedYet,532,notAssignedYet,long_waiting_time,
1644423412,558,job277_scenario4_537,notAssignedYet,537,notAssignedYet,long_waiting_time,
1644423412,563,job281_scenario2_542,notAssignedYet,542,notAssignedYet,long_waiting_time,
1644423413,566,job282_scenario4_545,notAssignedYet,545,notAssignedYet,long_waiting_time,
1644423413,579,job289_scenario1_558,notAssignedYet,558,notAssignedYet,long_waiting_time,
1644423414,587,job295_scenario0_566,notAssignedYet,566,notAssignedYet,long_waiting_time,
1644423414,603,job304_scenario0_582,notAssignedYet,582,notAssignedYet,long_waiting_time,
1644423414,604,job305_scenario1_583,notAssignedYet,583,notAssignedYet,long_waiting_time,
1644423415,611,job309_scenario1_590,notAssignedYet,590,notAssignedYet,long_waiting_time,
1644423415,612,job310_scenario3_591,notAssignedYet,591,notAssignedYet,long_waiting_time,
1644423415,614,job311_scenario2_593,notAssignedYet,593,notAssignedYet,long_waiting_time,
1644423415,616,job312_scenario0_595,notAssignedYet,595,notAssignedYet,long_waiting_time,
1644423415,619,job314_scenario3_598,notAssignedYet,598,notAssignedYet,long_waiting_time,
1644423417,660,job338_scenario0_639,notAssignedYet,639,notAssignedYet,long_waiting_time,
1644423418,674,job344_scenario1_653,notAssignedYet,653,notAssignedYet,long_waiting_time,
