RecordTimeStamp,CurrentSystemTick,JobsId,WorkerId,ArrivalTime,AssignTime,Reason
1644418437,184,job62_scenario0_123,notAssignedYet,123,notAssignedYet,long_waiting_time,
1644418437,189,job65_scenario0_128,notAssignedYet,128,notAssignedYet,long_waiting_time,
1644418439,213,job78_scenario0_152,notAssignedYet,152,notAssignedYet,long_waiting_time,
1644418441,259,job102_scenario0_198,notAssignedYet,198,notAssignedYet,long_waiting_time,
1644418441,263,job105_scenario0_202,notAssignedYet,202,notAssignedYet,long_waiting_time,
1644418441,265,job107_scenario0_204,notAssignedYet,204,notAssignedYet,long_waiting_time,
1644418441,273,job113_scenario0_212,notAssignedYet,212,notAssignedYet,long_waiting_time,
1644418444,308,job129_scenario0_247,notAssignedYet,247,notAssignedYet,long_waiting_time,
1644418444,310,job131_scenario0_249,notAssignedYet,249,notAssignedYet,long_waiting_time,
1644418444,312,job132_scenario0_251,notAssignedYet,251,notAssignedYet,long_waiting_time,
1644418444,323,job136_scenario0_262,notAssignedYet,262,notAssignedYet,long_waiting_time,
1644418446,345,job147_scenario0_284,notAssignedYet,284,notAssignedYet,long_waiting_time,
1644418447,371,job163_scenario0_310,notAssignedYet,310,notAssignedYet,long_waiting_time,
1644418447,381,job169_scenario0_320,notAssignedYet,320,notAssignedYet,long_waiting_time,
1644418448,390,job175_scenario0_329,notAssignedYet,329,notAssignedYet,long_waiting_time,
1644418449,403,job184_scenario0_342,notAssignedYet,342,notAssignedYet,long_waiting_time,
1644418449,406,job186_scenario0_345,notAssignedYet,345,notAssignedYet,long_waiting_time,
1644418449,409,job189_scenario0_348,notAssignedYet,348,notAssignedYet,long_waiting_time,
1644418452,467,job220_scenario0_406,notAssignedYet,406,notAssignedYet,long_waiting_time,
1644418455,527,job249_scenario0_466,notAssignedYet,466,notAssignedYet,long_waiting_time,
1644418455,542,job260_scenario0_481,notAssignedYet,481,notAssignedYet,long_waiting_time,
1644418455,545,job261_scenario0_484,notAssignedYet,484,notAssignedYet,long_waiting_time,
1644418456,550,job265_scenario0_489,notAssignedYet,489,notAssignedYet,long_waiting_time,
1644418463,619,job298_scenario0_558,notAssignedYet,558,notAssignedYet,long_waiting_time,
1644418466,650,job314_scenario0_589,notAssignedYet,589,notAssignedYet,long_waiting_time,
1644418469,670,job326_scenario0_609,notAssignedYet,609,notAssignedYet,long_waiting_time,
1644418471,701,job339_scenario0_640,notAssignedYet,640,notAssignedYet,long_waiting_time,
1644418471,704,job341_scenario0_643,notAssignedYet,643,notAssignedYet,long_waiting_time,
1644418494,980,job468_scenario0_919,notAssignedYet,919,notAssignedYet,long_waiting_time,
1644418509,1159,job544_scenario0_1098,notAssignedYet,1098,notAssignedYet,long_waiting_time,
