RecordTimeStamp,CurrentSystemTick,JobsId,WorkerId,ArrivalTime,AssignTime,Reason
1644418623,162,job51_scenario0_101,notAssignedYet,101,notAssignedYet,long_waiting_time,
1644418623,174,job59_scenario0_113,notAssignedYet,113,notAssignedYet,long_waiting_time,
1644418624,180,job61_scenario0_119,notAssignedYet,119,notAssignedYet,long_waiting_time,
1644418624,189,job65_scenario0_128,notAssignedYet,128,notAssignedYet,long_waiting_time,
1644418625,213,job78_scenario0_152,notAssignedYet,152,notAssignedYet,long_waiting_time,
1644418626,228,job90_scenario0_167,notAssignedYet,167,notAssignedYet,long_waiting_time,
1644418626,235,job94_scenario0_174,notAssignedYet,174,notAssignedYet,long_waiting_time,
1644418627,255,job100_scenario0_194,notAssignedYet,194,notAssignedYet,long_waiting_time,
1644418628,265,job107_scenario0_204,notAssignedYet,204,notAssignedYet,long_waiting_time,
1644418628,274,job114_scenario0_213,notAssignedYet,213,notAssignedYet,long_waiting_time,
1644418630,312,job132_scenario0_251,notAssignedYet,251,notAssignedYet,long_waiting_time,
1644418631,323,job136_scenario0_262,notAssignedYet,262,notAssignedYet,long_waiting_time,
1644418631,334,job142_scenario0_273,notAssignedYet,273,notAssignedYet,long_waiting_time,
1644418634,369,job161_scenario0_308,notAssignedYet,308,notAssignedYet,long_waiting_time,
1644418634,371,job163_scenario0_310,notAssignedYet,310,notAssignedYet,long_waiting_time,
1644418634,381,job169_scenario0_320,notAssignedYet,320,notAssignedYet,long_waiting_time,
1644418635,390,job175_scenario0_329,notAssignedYet,329,notAssignedYet,long_waiting_time,
1644418635,403,job184_scenario0_342,notAssignedYet,342,notAssignedYet,long_waiting_time,
1644418635,406,job186_scenario0_345,notAssignedYet,345,notAssignedYet,long_waiting_time,
1644418638,454,job213_scenario0_393,notAssignedYet,393,notAssignedYet,long_waiting_time,
1644418641,528,job250_scenario0_467,notAssignedYet,467,notAssignedYet,long_waiting_time,
1644418644,580,job281_scenario0_519,notAssignedYet,519,notAssignedYet,long_waiting_time,
1644418645,611,job293_scenario0_550,notAssignedYet,550,notAssignedYet,long_waiting_time,
1644418648,664,job322_scenario0_603,notAssignedYet,603,notAssignedYet,long_waiting_time,
1644418648,670,job326_scenario0_609,notAssignedYet,609,notAssignedYet,long_waiting_time,
1644418650,698,job338_scenario0_637,notAssignedYet,637,notAssignedYet,long_waiting_time,
1644418650,704,job341_scenario0_643,notAssignedYet,643,notAssignedYet,long_waiting_time,
1644418660,975,job465_scenario0_914,notAssignedYet,914,notAssignedYet,long_waiting_time,
1644418660,993,job473_scenario0_932,notAssignedYet,932,notAssignedYet,long_waiting_time,
1644418663,1114,job524_scenario0_1053,notAssignedYet,1053,notAssignedYet,long_waiting_time,
1644418663,1120,job528_scenario0_1059,notAssignedYet,1059,notAssignedYet,long_waiting_time,
