,job284_scenario0_523,job286_scenario3_528,
in27,0.26914534088093783,0.21332912193487857,
B14,0.3214812120568638,0.31021907598302656,
B11,0.2768415662657446,0.5502373167865053,
cn12,0.11507847625326656,0.15157564808124707,
B54,0.24791839623459927,0.03156652767950763,
B51,0.39685068666748397,0.3600273612052181,
os4,0.3115850007457979,0.31021907598302656,
in4,0.254708935703074,0.31021907598302656,
B33,0.05770844065331221,0.0,
sh10,0.5719957915066328,0.24001824080347878,
in22,0.38178583592534565,0.24001824080347878,
