,job387_scenario0_720,job388_scenario0_722,job389_scenario0_723,
in27,0.3091958666366389,0.14557030979016794,0.12343767922749738,
B14,0.32426071737877726,0.1803137442702213,0.1803137442702213,
B11,0.29533754734763196,0.13050545904802957,0.1101129090906734,
cn12,0.1821189664143672,0.0,0.0,
B54,0.40251586816977825,0.19020995558128717,0.23665626016076208,
B51,0.41534666774937135,0.28208110712927675,0.22382546058116892,
os4,0.39057067953833824,0.19020995558128717,0.21188027194972897,
in4,0.34076239431614663,0.19020995558128717,0.17095273141582235,
B33,0.39057067953833824,0.22382546058116892,0.250514579449769,
sh10,0.49940582221792607,0.5607336554327956,0.34383458098290826,
in22,0.41534666774937135,0.22382546058116892,0.2007062942275774,
