,job720_scenario0_1545,job721_scenario0_1547,
in27,0.23275021522720396,0.12679965987021413,
B14,0.2964168197384026,0.19357193622400393,
B11,0.2539771598735425,0.1489322904328847,
cn12,0.11610307546818133,0.0,
B54,0.3666176549179503,0.24001824080347883,
B51,0.38168250566008866,0.2689414108346241,
os4,0.2870558068840037,0.20406827487029416,
in4,0.2466085345162109,0.20406827487029416,
B33,0.3168093696957587,0.25387656009248577,
sh10,0.398184182597458,0.32407739527203355,
in22,0.33992853604935025,0.22718744122388568,
