,job446_scenario1_863,job449_scenario4_867,job450_scenario3_870,
in27,0.2400068633856393,0.28045777044766496,0.0702008351795479,
B14,0.3368968174337872,0.5591103187511838,0.38041991116257445,
B11,0.25283766296523247,0.2488912427681572,0.19020995558128723,
cn12,0.18713413422029274,0.11502380307741078,0.04351171631094769,
B54,0.5067142230577182,0.3689003631698965,0.0,
B51,0.25283766296523247,0.28045777044766496,0.19020995558128723,
os4,0.2666959822542394,0.28045777044766496,0.19020995558128723,
in4,0.22806167475419936,0.28045777044766496,0.26041079076083506,
B33,0.31650426747643096,0.10219300349781768,0.19020995558128723,
sh10,0.38670510265597885,0.14394697310855606,0.26041079076083506,
in22,0.31650426747643096,0.22220212389955699,0.020392549957356232,
