,job783_scenario0_1711,job784_scenario2_1716,
in27,0.2074711238668066,0.040927540533906626,
B14,0.27113772837800526,0.1728818495670859,
B11,0.20093689319845737,0.1728818495670859,
cn12,0.09082398410778397,0.009361012854398942,
B54,0.3564034142996913,0.1995709684356861,
B51,0.3564034142996913,0.040927540533906626,
os4,0.28103393968907114,0.3897809240169733,
in4,0.2617767155236063,0.0,
B33,0.3146494446889529,0.31958008883742545,
sh10,0.5315485191388402,0.23113749611519385,
in22,0.32748024426854605,0.1728818495670859,
