,job441_scenario0_854,job442_scenario3_855,
in27,0.17987037254811789,0.41251998799426515,
B14,0.22231003241297798,0.48272082317381293,
B11,0.17250174719078626,0.4440865156737729,
cn12,0.04199628814275669,0.307575718334664,
B54,0.0,0.10717832082214607,
B51,0.028923170031145196,0.4440865156737729,
os4,0.23220624372404386,0.6027299435755523,
in4,0.18756659793292463,0.48272082317381293,
B33,0.25387656009248566,0.4440865156737729,
sh10,0.48272082317381293,0.48272082317381293,
in22,0.27865254830351877,0.41251998799426515,
