,job183_scenario1_324,job184_scenario2_328,
in27,0.2752904748731207,0.06487313596432992,
B14,0.39529959527486014,0.2013839333034388,
B11,0.32509876009531224,0.03594996593318467,
cn12,0.20508963969357297,0.0,
B54,0.4268661229543679,0.16981740562393105,
B51,0.26143215558411376,0.0,
os4,0.3454913100526685,0.3600273612052182,
in4,0.2486013560045206,0.08137481290169934,
B33,0.26143215558411376,0.3600273612052182,
sh10,0.4268661229543679,0.2898265260256704,
in22,0.30685700255262843,0.2898265260256704,
