,job129_scenario0_244,job131_scenario2_247,
in27,0.40295810739582827,0.31021907598302667,
B14,0.4271560097180044,0.7671363912363928,
B11,0.4360367544062894,0.3519730455937651,
cn12,0.2551878116794011,0.24846560212939506,
B54,0.37519693208114036,0.26670735967207904,
B51,0.19152120716820265,0.0,
os4,0.515598602440236,0.5769264356551056,
in4,0.4187086483920882,0.2982738873515867,
B33,0.34578119681630504,0.527118150432914,
sh10,0.6671742505214833,0.6471272708346534,
in22,0.488909483571636,0.5769264356551056,
