,job257_scenario1_466,job259_scenario4_469,
in27,0.3106447166217887,0.22884426308132727,
B14,0.45734295589212826,0.27865254830351893,
B11,0.33733383549038876,0.31021907598302667,
cn12,0.224693340445981,0.14478510861277255,
B54,0.527543791071676,0.4688625038848061,
B51,0.3523986862325271,0.39866166870525827,
os4,0.3523986862325271,0.4688625038848061,
in4,0.28752555026819715,0.4688625038848061,
B33,0.3689003631698965,0.14478510861277255,
sh10,0.21025693526811717,0.0,
in22,0.17869040758860932,0.06175347385363161,
