,job741_scenario1_1600,job742_scenario1_1602,job743_scenario1_1604,
in27,0.453555241822968,0.3794484544975435,0.2400182408034789,
B14,0.5855095508561473,0.4496492896770913,0.3600273612052182,
B11,0.5237560770025158,0.3794484544975435,0.31651564489427053,
cn12,0.387245279663407,0.2998866064635969,0.19650652449253125,
B54,0.5855095508561473,0.4496492896770913,0.41828300775332616,
B51,0.3583221096322617,0.2745041848379425,0.1617630900124779,
os4,0.5072544000651464,0.41101498217705124,0.2982738873515867,
in4,0.42198871414346034,0.3296401692753519,0.21689907444988737,
B33,0.44238126410081646,0.35275933562894346,0.2817722104142173,
sh10,0.6437651974042553,0.5310241025787907,0.4569173152533662,
in22,0.1868478821508891,0.05760511038805516,0.0,
