,job578_scenario2_1162,job582_scenario2_1166,job583_scenario3_1168,
in27,0.5064174462063942,0.3415853579067918,0.4190542186626145,
B14,0.7104857210766883,0.5816035987102706,0.46886250388480605,
B11,0.5202757654954011,0.41178619308633957,0.4190542186626145,
cn12,0.4704674802732095,0.23664108824719077,0.24390911382346558,
B54,0.6135957670285404,0.493161005988039,0.3221642646144665,
B51,0.48164145799536107,0.32772703861778485,0.5390633390643539,
os4,0.8304948414784277,0.7718135542915578,0.46886250388480605,
in4,0.48164145799536107,0.3415853579067918,0.4190542186626145,
B33,0.8304948414784277,0.6518044338898185,0.5390633390643539,
sh10,0.8304948414784277,0.493161005988039,0.38041991116257445,
in22,0.3300658099141139,0.15137540232550462,0.0,
