,job769_scenario1_1671,job770_scenario0_1673,
in27,0.3493973549862266,0.1378740844053612,
B14,0.4334565094547813,0.19020995558128717,
B11,0.3783205250173719,0.1378740844053612,
cn12,0.29305483909568586,0.0,
B54,0.5148313223564808,0.22382546058116892,
B51,0.30295105040675174,0.30032286467196057,
os4,0.48326479467697303,0.19020995558128717,
in4,0.36325567427523353,0.1803137442702213,
B33,0.36325567427523353,0.23665626016076208,
sh10,0.48326479467697303,0.5607336554327956,
in22,0.39482220195474127,0.2007062942275774,
