,job574_scenario0_1152,job575_scenario3_1153,
in27,0.28709990962943516,0.453637249501994,
B14,0.32754718199722793,0.6705363239518815,
B11,0.3102190759830267,0.6705363239518815,
cn12,0.1435213324697941,0.4803263683705943,
B54,0.4071090300311746,0.43051808314840256,
B51,0.3021647603715735,0.3918837756483625,
os4,0.3369081948516269,0.4803263683705943,
in4,0.32754718199722793,0.43051808314840256,
B33,0.0,0.1749847011984752,
sh10,0.5586846781124217,0.511892896050102,
in22,0.39325071074216766,0.5505272035501421,
