,job551_scenario3_1112,job558_scenario1_1122,job559_scenario4_1125,
in27,0.683898984830939,0.17869040758860932,0.09688995404814787,
B14,0.7540998200104869,0.27558036163675714,0.14669823927033954,
B11,0.6340906996087474,0.2204443771993477,0.17826476694984728,
cn12,0.4936890292496518,0.10043525679760834,0.026689118868600092,
B54,0.514081579207008,0.32538864685894886,0.12000912040173933,
B51,0.6340906996087474,0.23694605413671713,0.17826476694984728,
os4,0.7540998200104869,0.3569551745384566,0.26670735967207887,
in4,0.683898984830939,0.19152120716820242,0.17826476694984728,
B33,0.514081579207008,0.16674521895716932,0.0,
sh10,0.683898984830939,0.3955894820384966,0.07649740409079164,
in22,0.5638898644291996,0.2204443771993477,0.14669823927033954,
