,job561_scenario1_1128,job562_scenario1_1129,job563_scenario1_1130,
in27,0.2569481175493801,0.06283220982221621,0.14420702272391556,
B14,0.2955824250494201,0.1828413302239556,0.1828413302239556,
B11,0.2569481175493801,0.1828413302239556,0.20596049657754706,
cn12,0.12849163582172451,0.007696225384806743,0.0,
B54,0.3769572379511196,0.23264961544614726,0.30285045062569504,
B51,0.2569481175493801,0.14420702272391556,0.09878217575540088,
os4,0.2115232705808654,0.23264961544614726,0.11264049504440782,
in4,0.16507696600139055,0.11264049504440782,0.07400618754436777,
B33,0.2115232705808654,0.11264049504440782,0.12770534578654613,
sh10,0.4653998306733511,0.3526587358478866,0.3526587358478866,
in22,0.3187015914030116,0.09878217575540088,0.07400618754436777,
