,job71_scenario1_129,job74_scenario0_137,job75_scenario1_140,
in27,0.4232099725201175,0.11664713975902263,0.10339069954066743,
B14,0.5551642815532968,0.1803137442702213,0.16514417339429893,
B11,0.47690913076229585,0.14557030979016794,0.07182417186115969,
cn12,0.38228243198621087,0.0,0.0016233366816119643,
B54,0.7720633560031842,0.23665626016076202,0.22339981994240687,
B51,0.47690913076229585,0.26557943019190733,0.057965852572152754,
os4,0.47690913076229585,0.19020995558128717,0.19183329226289914,
in4,0.4232099725201175,0.14557030979016794,0.057965852572152754,
B33,0.5116525652423491,0.19020995558128717,0.03318986436111965,
sh10,0.5818534004218969,0.3438345809829082,0.2620341274424469,
in22,0.4479859607311506,0.22382546058116892,0.12163245708335124,
