,job118_scenario2_227,job119_scenario1_228,job120_scenario1_229,
in27,0.20118368754769622,0.12000912040173944,0.07458427343322477,
B14,0.5114027635307229,0.18176259425537095,0.2400182408034789,
B11,0.25099197276988783,0.13825087794442326,0.10350744346437002,
cn12,0.13098285236814855,0.0,0.0,
B54,0.35275933562894346,0.20845171312397115,0.3986616687052583,
B51,0.13098285236814855,0.10350744346437002,0.13825087794442326,
os4,0.441201928351175,0.13825087794442326,0.10350744346437002,
in4,0.16254938004765618,0.0386343075000401,0.04980828522219166,
B33,0.29450368908083546,0.0884425927222317,0.04980828522219166,
sh10,0.271384522727244,0.27865254830351893,0.2084517131239711,
in22,0.39139364312898345,0.10350744346437002,0.10350744346437002,
