,job1144_scenario0_3372,job1145_scenario0_3375,
in27,0.3435179415442422,0.16482753395563288,
B14,0.4098279037038032,0.19957096843568622,
B11,0.33582171615943546,0.1426949033929623,
cn12,0.19128771210534834,0.0,
B54,0.4635270619459816,0.24308268474663386,
B51,0.4635270619459816,0.26977180361523395,
os4,0.37826137602429555,0.19957096843568622,
in4,0.33582171615943546,0.21996351839304235,
B33,0.4484622112038432,0.3013383312947417,
sh10,0.6386721667851305,0.3630918051483732,
in22,0.4982704964260348,0.2094671797467521,
