,job161_scenario0_291,job162_scenario0_292,
in27,0.1200091204017395,0.1200091204017395,
B14,0.19727773540181953,0.22039690175541105,
B11,0.1200091204017395,0.14214175096441006,
cn12,0.0,0.007067779820532305,
B54,0.2084517131239711,0.26215087136614945,
B51,0.2332277013350042,0.2332277013350042,
os4,0.2332277013350042,0.19727773540181953,
in4,0.14214175096441006,0.16752417259006447,
B33,0.2084517131239711,0.26215087136614945,
sh10,0.3670951410257506,0.3404060221571504,
in22,0.1867813967555293,0.2332277013350042,
